id,x,y,latitude,longitude,label,tags,url,xywh
point_476,,,24.3726119,123.7202264,"此外はなれ船かゝり場、広サ六町
深サ八尋、入四町、大船十四五艘程
かゝる何風にても船繋自由",港湾,"https://maps.app.goo.gl/?q=24.3726119,123.7202264",
point_477,,,24.3530168,123.7378026,内離嶋,島,"https://maps.app.goo.gl/?q=24.3530168,123.7378026",
point_478,,,24.349741,123.703696,さは崎,崎,"https://maps.app.goo.gl/?q=24.349741,123.703696",
point_479,,,24.3161562,123.6774809,船出入なし,港湾,"https://maps.app.goo.gl/?q=24.3161562,123.6774809",
point_480,,,24.305343,123.663688,はへめ崎,崎,"https://maps.app.goo.gl/?q=24.305343,123.663688",
point_481,,,24.278461,123.718791,おら水崎,崎,"https://maps.app.goo.gl/?q=24.278461,123.718791",
point_482,,,24.4560321,122.9944636,与那国嶋,島,"https://maps.app.goo.gl/?q=24.4560321,122.9944636",
point_483,,,24.4623149,123.0429482,あかみ崎,崎,"https://maps.app.goo.gl/?q=24.4623149,123.0429482",
point_484,,,24.4541475,123.0327281,あたんはな崎,崎,"https://maps.app.goo.gl/?q=24.4541475,123.0327281",
point_485,,,24.4390582,122.9788191,もりの崎,崎,"https://maps.app.goo.gl/?q=24.4390582,122.9788191",
point_486,,,24.4500009,122.9342772,いれ之崎,崎,"https://maps.app.goo.gl/?q=24.4500009,122.9342772",
point_487,,,24.4555745,122.9416405,ひら崎,崎,"https://maps.app.goo.gl/?q=24.4555745,122.9416405",
point_488,,,24.4719759,122.9628038,とも崎,崎,"https://maps.app.goo.gl/?q=24.4719759,122.9628038",
point_489,,,24.4683455,122.976906,としろ崎,崎,"https://maps.app.goo.gl/?q=24.4683455,122.976906",
point_490,,,24.4729356,122.9950806,あへ崎,崎,"https://maps.app.goo.gl/?q=24.4729356,122.9950806",
point_491,,,24.4741076,123.0058629,大石崎,崎,"https://maps.app.goo.gl/?q=24.4741076,123.0058629",
point_492,,,24.3135376,123.9063429,歩渡り,渡河点,"https://maps.app.goo.gl/?q=24.3135376,123.9063429",
